tagX;tagY;tagZ;GPSChildX;GPSChildY;GPSChildZ;GPSMotherX;GPSMotherY;GPSMotherZ;pontosX;pontosY;pontosZ
0.0289716;-0.991669;5.89846;0.0375329;-1.03847;3.34701;0.00405823;0.0160515;9.02367;1;-1;6
0.131556;-1.00786;5.99649;0.111927;-1.03712;3.35797;0.00421099;0.0162608;9.02358;1;-1;6
0.131556;-1.00786;5.99649;0.182779;-1.03366;3.35937;0.00429921;0.0163756;9.02335;1;-1;6
0.201894;-1.01932;6.09017;0.250985;-1.03035;3.35714;0.00426501;0.0164646;9.02304;1;-1;6
0.258258;-0.990837;5.91682;0.317243;-1.02672;3.36609;0.00426281;0.0161753;9.02273;1;-1;6
0.353981;-0.987547;5.92124;0.382984;-1.02319;3.38327;0.00431497;0.0159;9.02255;1;-1;6
0.421531;-0.996359;5.98469;0.448293;-1.02081;3.39593;0.0046121;0.0153796;9.02252;1;-1;6
0.421531;-0.996359;5.98469;0.480188;-1.01985;3.39545;0.00474867;0.0150076;9.0226;1;-1;6
0.477126;-0.98328;5.90307;0.541368;-1.01786;3.39636;0.00502302;0.0138108;9.02273;1;-1;6
0.565821;-0.986063;5.9367;0.598926;-1.01685;3.40043;0.00523579;0.0123376;9.02286;1;-1;6
0.614467;-0.984077;5.94228;0.652165;-1.01671;3.39763;0.00579415;0.0109175;9.02293;1;-1;6
0.682576;-0.995095;6.00949;0.699611;-1.01845;3.39601;0.00639521;0.00989999;9.0229;1;-1;6
0.682576;-0.995095;6.00949;0.739392;-1.02119;3.39725;0.00668469;0.00939113;9.02275;1;-1;6
0.7103;-0.988511;5.93764;0.772984;-1.02509;3.4012;0.00716259;0.00918042;9.02249;1;-1;6
0.755585;-0.995097;5.93963;0.80116;-1.02767;3.40799;0.00732853;0.00916023;9.02216;1;-1;6
0.777779;-0.998432;5.93958;0.82507;-1.03065;3.40866;0.0074243;0.00925343;9.02187;1;-1;6
0.790275;-0.99083;5.89089;0.845063;-1.03201;3.40823;0.00749346;0.00918098;9.02168;1;-1;6
0.790275;-0.99083;5.89089;0.86164;-1.03373;3.40813;0.00782226;0.00884375;9.02161;1;-1;6
