tagX;tagY;tagZ;GPSChildX;GPSChildY;GPSChildZ;GPSMotherX;GPSMotherY;GPSMotherZ;pontosX;pontosY;pontosZ
-1.04237;-0.914076;5.89318;-1.06812;-0.950436;3.51574;0.00635495;0.00618491;9.06595;1;-1;6
-1.02388;-0.922003;5.8576;-1.04735;-0.963771;3.51832;0.0067234;0.00623249;9.06554;1;-1;6
-0.999942;-0.934872;5.85193;-1.01282;-0.973601;3.52208;0.00720417;0.00649384;9.06514;1;-1;6
-0.933628;-0.944404;5.84178;-0.964473;-0.980252;3.52085;0.0079608;0.00711316;9.06477;1;-1;6
-0.933628;-0.944404;5.84178;-0.903477;-0.983973;3.51654;0.00912732;0.00761738;9.06445;1;-1;6
-0.881454;-0.954711;5.89168;-0.869801;-0.984844;3.51363;0.00989115;0.00777952;9.06432;1;-1;6
-0.778546;-0.956606;5.89687;-0.798792;-0.985883;3.5083;0.0115186;0.00765559;9.06403;1;-1;6
-0.709179;-0.954079;5.88603;-0.726727;-0.986167;3.50677;0.0131292;0.00743391;9.06378;1;-1;6
-0.615521;-0.958619;5.90468;-0.65705;-0.987818;3.50532;0.0141792;0.00684283;9.06358;1;-1;6
-0.615521;-0.958619;5.90468;-0.591714;-0.990774;3.50399;0.0146914;0.00574223;9.0634;1;-1;6
-0.55675;-0.96172;5.91266;-0.529174;-0.99535;3.50245;0.0149138;0.00456163;9.06324;1;-1;6
-0.494813;-0.961044;5.8796;-0.467897;-1.00127;3.50295;0.015007;0.00348718;9.0631;1;-1;6
-0.406455;-0.96724;5.86576;-0.406682;-1.00822;3.50438;0.0146944;0.00272565;9.0629;1;-1;6
-0.348583;-0.975088;5.88328;-0.344206;-1.01535;3.50453;0.0144418;0.00238997;9.06262;1;-1;6
-0.348583;-0.975088;5.88328;-0.280383;-1.02283;3.50138;0.0141973;0.00231781;9.06222;1;-1;6
-0.286673;-0.982263;5.87506;-0.214849;-1.02904;3.49848;0.013909;0.00277044;9.06173;1;-1;6
-0.190312;-0.99296;5.8998;-0.147329;-1.03417;3.49491;0.0133353;0.0034645;9.06121;1;-1;6
-0.124265;-1.00368;5.91105;-0.113036;-1.03625;3.49271;0.0130297;0.00391495;9.06092;1;-1;6
-0.0286765;-1.00368;5.91105;-0.0444174;-1.03953;3.48844;0.0125118;0.00450717;9.06046;1;-1;6
-0.0286765;-1.00368;5.91105;0.0230102;-1.04271;3.4865;0.0118004;0.00488496;9.06011;1;-1;6
